1027_ESL,0.157484890139261,0.3750666023196,0.138779756908558,0.351885151568788
1028_SWD,40.5782221842281,2.9438490555441,48.2142438796983,3.22793405862829
1029_LEV,0.71581297874666,0.730096449099019,0.665026884193412,0.712392170953717
1030_ERA,118.714480747199,10.1984289138435,104.879443627576,9.66916699325539
1089_USCrime,47945.3608118418,214.370932078415,51443.8546494907,222.023652963825
192_vineyard,472.317898917931,21.4712765190612,256.574920656207,15.274395965686
210_cloud,0.0730025872588365,0.235619795579053,0.140155527019256,0.296169263287204
228_elusage,2521.00795456246,44.7271077297596,3347.96626475383,49.2281727610204
230_machine_cpu,36367.9181633225,100.162255336018,56930.9489865787,118.26462954768
519_vinnie,304.926598740979,3.59914975353678,134.309908032408,2.99527386465709
522_pm10,0.000893958703947153,0.0242193439830822,0.000681305969646188,0.0205314414786725
523_analcatdata_neavote,117.876114146477,7.80491983087097,120.232504337755,8.66928671215157
527_analcatdata_election2000,8486967850.9048,44298.4146551688,4182875178.9275,40526.6503270625
542_pollution,909692.803308565,951.853132552226,840511.41374983,915.030221992474
547_no2,0.000660334987933522,0.0192668488608526,0.000737418585262485,0.0197551498542259
556_analcatdata_apnea2,11494562.4665637,913.710041479565,7465761.99476254,639.879511869341
557_analcatdata_apnea1,12336968.9827049,898.884823570409,6817525.52465407,683.599659230833
561_cpu,28020.7336646524,91.2505517948437,50503.8066718077,119.202556648267
579_fri_c0_250_5,0.00104722074385238,0.0238771580997401,0.00178356845236318,0.027164160714288
581_fri_c3_500_25,0.591571653907913,0.337225728390165,0.29316152396167,0.326501834682029
582_fri_c1_500_25,0.0382871068991836,0.146660623843741,0.0603587219861822,0.170414022706668
583_fri_c1_1000_50,0.00108249291593169,0.0201016920998678,0.0012838066936178,0.0210020315117671
584_fri_c4_500_25,0.00102157648581713,0.0201344419834558,0.000887756262644936,0.0191029644916907
586_fri_c3_1000_25,0.000971105537055229,0.0209061647489062,0.00123252525226523,0.0244141567103286
588_fri_c4_1000_100,0.00106255037227522,0.0198588885194018,0.000997238665643696,0.0193964558874189
589_fri_c2_1000_25,16.8693963582667,0.858221091171972,0.711603242379467,0.579926719071266
590_fri_c0_1000_50,0.00100758204239748,0.0225237005365692,0.00100100512835565,0.0228268256093229
591_fri_c1_100_10,0.195296695471947,0.29333548457707,0.183717834945662,0.30303205412994
592_fri_c4_1000_25,3.78307446435483,0.412394351136493,0.71875479520159,0.382000221956648
593_fri_c1_1000_10,0.00530412439405724,0.0508887472695635,0.0057650086635296,0.0513315290424478
594_fri_c2_100_5,3.88766129602636,0.815791444119092,0.926211878007858,0.620714885405867
595_fri_c0_1000_10,0.0011609459632661,0.0211113482321904,0.00103709179210403,0.0210022652490541
596_fri_c2_250_5,0.197668010401904,0.317660670548298,0.156139786564689,0.304587292107653
597_fri_c2_500_5,0.179902229233655,0.313558432231038,0.103640844977465,0.2566002297698
598_fri_c0_1000_25,0.00112299497321855,0.023339239885139,0.00123724153820849,0.0234796960800864
599_fri_c2_1000_5,0.187734316548771,0.326475611321233,0.271127804687253,0.367496062082592
601_fri_c1_250_5,2.47460668721427,0.803039388685342,0.737006355898566,0.550198032075964
602_fri_c3_250_10,0.178840547566348,0.220705529009304,0.112996685034677,0.214429019711161
603_fri_c0_250_50,0.000926179695421877,0.0207243967299723,0.00190811970261329,0.028702988604644
604_fri_c4_500_10,13.4880707591788,0.637427503683919,2.94796623702753,0.615163337092001
605_fri_c2_250_25,0.0556190216608337,0.173747557568521,0.10702854272635,0.2257658783401
606_fri_c2_1000_10,0.232955936246377,0.369147779481025,0.232981107520879,0.366093069898999
607_fri_c4_1000_50,0.0015478537947251,0.0265991821650135,0.00233389485139093,0.0322252071771854
